player_id,player_name,country,country_id,birth_date_utc,primary_position,club_id,club_name,height_cm,preferred_foot,transfer_value_eur
1125720,Robin Roefs,Netherlands,6708,2003-01-17,keeper,8472,Sunderland,193,left,27365105
1131987,Bart Verbruggen,Netherlands,6708,2002-08-18,keeper,10204,Brighton & Hove Albion,193,right,48262961
1413846,Jorrel Hato,Netherlands,6708,2006-03-07,left back,8455,Chelsea,182,left,49568373
198559,Marten de Roon,Netherlands,6708,1991-03-29,defensive midfielder,8524,Atalanta,185,right,2176838
209405,Virgil van Dijk,Netherlands,6708,1991-07-08,center back,8650,Liverpool,193,right,6830396
303824,Memphis Depay,Netherlands,6708,1994-02-13,striker,9808,Corinthians,178,right,4016301
330643,Mark Flekken,Netherlands,6708,1993-06-13,keeper,8178,Bayer Leverkusen,189,both,5811877
351999,Wout Weghorst,Netherlands,6708,1992-08-07,striker,8611,FC Twente,197,right,1629616
417068,Nathan Aké,Netherlands,6708,1995-02-18,center back,8695,Fenerbahçe,180,left,13408370
593118,Denzel Dumfries,Netherlands,6708,1996-04-18,right midfielder,8633,Real Madrid,189,right,19913221
638622,Frenkie de Jong,Netherlands,6708,1997-05-12,defensive midfielder,8634,Barcelona,181,right,38529774
660301,Donyell Malen,Netherlands,6708,1999-01-19,striker,8686,Roma,179,right,20979467
774947,Guus Til,Netherlands,6708,1997-12-22,striker,8640,PSV Eindhoven,183,right,13641596
794253,Justin Kluivert,Netherlands,6708,1999-05-05,attacking midfielder,8678,AFC Bournemouth,175,both,33580538
806552,Cody Gakpo,Netherlands,6708,1999-05-07,left winger,8650,Liverpool,193,right,62190371
837341,Noa Lang,Netherlands,6708,1999-06-17,left winger,9875,Napoli,170,right,20196214
866516,Teun Koopmeiners,Netherlands,6708,1998-02-28,center back,9885,Juventus,186,left,23439844
868344,Tijjani Reijnders,Netherlands,6708,1998-07-29,attacking midfielder,8456,Manchester City,185,right,55735720
881640,Lutsharel Geertruida,Netherlands,6708,2000-07-18,right back,178475,RB Leipzig,184,right,24828837
940446,Brian Brobbey,Netherlands,6708,2002-02-01,striker,8472,Sunderland,180,right,37543000
941213,Crysencio Summerville,Netherlands,6708,2001-10-30,left winger,8654,West Ham United,174,right,32170648
956683,Ryan Gravenberch,Netherlands,6708,2002-05-16,defensive midfielder,8650,Liverpool,190,right,94765001
970243,Mats Wieffer,Netherlands,6708,1999-11-16,right back,10204,Brighton & Hove Albion,188,right,19147075
970563,Quinten Timber,Netherlands,6708,2001-06-17,defensive midfielder,8592,Marseille,179,right,22609122
974618,Jan Paul van Hecke,Netherlands,6708,2000-06-08,center back,8586,Tottenham Hotspur,189,right,39830120
1014496,Odilon Kossounou,Ivory Coast,6709,2001-01-04,center back,8524,Atalanta,188,right,18753484
1027472,Wilfried Singo,Ivory Coast,6709,2000-12-25,center back,8637,Galatasaray,190,right,22374096
1070052,Amad Diallo,Ivory Coast,6709,2002-07-11,right winger,10260,Manchester United,174,left,54153293
1087966,Evann Guessand,Ivory Coast,6709,2001-07-01,right winger,10252,Aston Villa,185,right,31733028
1114979,Emmanuel Agbadou,Ivory Coast,6709,1997-06-17,center back,10188,Beşiktaş,192,right,17226909
1186770,Parfait Guiagon,Ivory Coast,6709,2001-02-22,left winger,9986,Sporting Charleroi,169,right,2485608
1199383,Ange-Yoan Bonny,Ivory Coast,6709,2003-10-25,striker,8636,Inter,189,right,26596532
1213430,Elye Wahi,Ivory Coast,6709,2003-01-02,striker,9810,Eintracht Frankfurt,184,right,15932104
1227012,Simon Adingra,Ivory Coast,6709,2002-01-01,left winger,8472,Sunderland,175,right,22694273
1280201,Mohamed Koné,Ivory Coast,6709,2002-03-07,keeper,9986,Sporting Charleroi,186,right,855467
1328540,Oumar Diakité,Ivory Coast,6709,2003-12-20,striker,9837,Reims,188,right,6004033
1395704,Guéla Doué,Ivory Coast,6709,2002-10-17,right back,9848,Strasbourg,187,right,19413186
1425182,Ousmane Diomande,Ivory Coast,6709,2003-12-04,center back,9768,Sporting CP,190,right,42749833
1624586,Bazoumana Touré,Ivory Coast,6709,2006-03-02,left winger,10261,Newcastle United,178,left,28924204
1666494,Christ Inao Oulaï,Ivory Coast,6709,2006-04-06,defensive midfielder,8535,Fiorentina,173,right,3169606
1735453,Yan Diomande,Ivory Coast,6709,2006-11-14,right winger,178475,RB Leipzig,180,right,36755009
470539,Jean Michaël Seri,Ivory Coast,6709,1991-07-19,central midfielder,8340,Maribor,169,right,105653
575735,Nicolas Pépé,Ivory Coast,6709,1995-05-29,right midfielder,10205,Villarreal,178,left,3977129
579747,Franck Kessié,Ivory Coast,6709,1996-12-19,defensive midfielder,2530,Al Ahli,180,right,7179639
602211,Seko Fofana,Ivory Coast,6709,1995-05-07,central midfielder,9851,Rennes,183,right,5100308
698273,Alban Lafont,Ivory Coast,6709,1999-01-23,keeper,9830,Nantes,191,right,1898007
740997,Ghislain Konan,Ivory Coast,6709,1995-12-27,left back,9764,Gil Vicente,176,left,1651820
787242,Evan N'Dicka,Ivory Coast,6709,1999-08-20,center back,8686,Roma,192,left,32396087
795371,Ibrahim Sangaré,Ivory Coast,6709,1997-12-02,defensive midfielder,10203,Nottingham Forest,191,right,22674546
802462,Christopher Opéri,Ivory Coast,6709,1997-04-29,left back,1933,Başakşehir,182,left,1928474
873566,Yahia Fofana,Ivory Coast,6709,2000-08-21,keeper,2166,Rizespor,194,right,3959632
1074586,Israel Reyes,Mexico,6710,2000-05-23,center back,6576,CF America,179,right,4431225
1170238,Brian Gutiérrez,Mexico,6710,2003-06-17,central midfielder,7807,Chivas,178,right,6889241
1227878,Raúl Rangel,Mexico,6710,2000-02-25,keeper,7807,Chivas,191,right,6303720
1254394,Obed Vargas,Mexico,6710,2005-08-05,defensive midfielder,9906,Atletico Madrid,175,right,10041466
1432212,Mateo Chávez,Mexico,6710,2004-05-12,left back,10229,AZ Alkmaar,176,left,4256758
1456983,Armando González,Mexico,6710,2003-04-20,striker,7807,Chivas,179,right,4187040
1670377,Gilberto Mora,Mexico,6710,2008-10-14,central midfielder,162418,Tijuana,168,right,9784114
292313,Raul Jiménez,Mexico,6710,1991-05-05,striker,8602,Wolverhampton Wanderers,188,right,4004220
31047,Guillermo Ochoa,Mexico,6710,1985-07-13,keeper,2134,AEL Limassol,185,right,128224
527616,Luis Chávez,Mexico,6710,1996-01-15,defensive midfielder,9763,Dinamo Moscow,178,left,3633992
558539,Guillermo Martínez,Mexico,6710,1995-03-15,striker,1946,Pumas,191,left,1117487
559986,Orbelín Pineda,Mexico,6710,1996-03-24,central midfielder,7849,Monterrey,170,right,3749315
597976,Jesús Gallardo,Mexico,6710,1994-08-15,left back,6618,Toluca,178,left,1699760
664644,César Montes,Mexico,6710,1997-02-24,center back,8710,Lokomotiv Moscow,191,right,5119879
720560,Julián Quiñones,Mexico,6710,1997-03-24,striker,101919,Al Qadsiah,176,right,10925339
720737,Roberto Alvarado,Mexico,6710,1998-09-07,attacking midfielder,7807,Chivas,176,left,5867557
727586,Jorge Sánchez,Mexico,6710,1997-12-10,right back,6577,Atlas,175,right,1350069
728365,Alexis Vega,Mexico,6710,1997-11-25,left winger,6618,Toluca,174,right,4855292
751164,Carlos Acevedo,Mexico,6710,1996-04-19,keeper,7857,Santos Laguna,184,right,1573378
783505,Edson Álvarez,Mexico,6710,1997-10-24,defensive midfielder,8654,West Ham United,186,right,14719031
895954,Álvaro Fidalgo,Mexico,6710,1997-04-09,attacking midfielder,8603,Real Betis,175,right,5684265
914103,Johan Vásquez,Mexico,6710,1998-10-22,center back,10233,Genoa,185,left,13951595
921174,Luis Romo,Mexico,6710,1995-06-05,center back,7807,Chivas,182,right,1934747
954092,Santiago Giménez,Mexico,6710,2001-04-18,striker,8564,Milan,183,left,20083802
971628,Érik Lira,Mexico,6710,2000-05-08,center back,6578,Cruz Azul,172,right,11603159
977404,César Huerta,Mexico,6710,2000-12-03,right winger,8635,Anderlecht,171,right,3781331
1031319,Amirhossein Hosseinzadeh,Iran,6711,2000-10-30,striker,176352,Tractor,178,right,966217
1073012,Mohammad Mohebi,Iran,6711,1998-12-20,striker,8705,FC Rostov,176,left,1756928
117222,Ehsan Hajisafi,Iran,6711,1990-02-25,left back,101611,Sepahan,178,left,108209
1221526,Saleh Hardani,Iran,6711,1998-12-26,right back,101614,Esteghlal,176,right,372708
1350138,Arya Yousefi,Iran,6711,2002-04-22,right back,101611,Sepahan,181,right,1033535
1420509,Mohammad Ghorbani,Iran,6711,2001-10-07,central midfielder,102122,Al-Wahda,190,right,1004410
1583232,Amir Mohammad Razzaghinia,Iran,6711,2006-04-11,defensive midfielder,101614,Esteghlal,187,right,1209448
1729681,Danial Eiri,Iran,6711,2003-10-26,defender,101618,Zob Ahan,182,right,
431418,Hossein Hosseini,Iran,6711,1992-06-30,keeper,101611,Sepahan,189,right,230222
466890,Alireza Jahanbakhsh,Iran,6711,1993-08-11,right winger,7947,FCV Dender EH,183,right,243224
500637,Hossein Kanani,Iran,6711,1994-03-23,center back,101610,Persepolis,188,right,797425
505281,Saeid Ezatolahi,Iran,6711,1996-10-01,defensive midfielder,102119,Shabab Al-Ahli Dubai FC,189,right,928719
505313,Alireza Beiranvand,Iran,6711,1992-09-21,keeper,176352,Tractor,195,right,167611
505385,Roozbeh Cheshmi,Iran,6711,1993-07-24,central midfielder,101614,Esteghlal,194,right,104526
505959,Ramin Rezaeian,Iran,6711,1990-03-21,right back,101614,Esteghlal,184,right,68779
505960,Ali Alipour,Iran,6711,1995-11-11,forward,101610,Persepolis,181,both,558370
511397,Shoja Khalilzadeh,Iran,6711,1989-05-14,center back,176352,Tractor,183,right,67977
532220,Saman Ghoddos,Iran,6711,1993-09-06,central midfielder,209190,Al Ittihad Kalba,176,right,770484
619506,Mehdi Taremi,Iran,6711,1992-07-18,striker,8638,Olympiacos,185,right,1468373
621519,Mehdi Torabi,Iran,6711,1994-09-10,left midfielder,176352,Tractor,185,right,599613
630459,Milad Mohammadi,Iran,6711,1993-09-29,left back,101610,Persepolis,178,left,386186
641121,Shahriyar Moghanloo,Iran,6711,1994-12-21,striker,209190,Al Ittihad Kalba,189,left,471348
848314,Mehdi Ghayedi,Iran,6711,1998-12-05,striker,102123,Al-Nasr SC,166,right,2239106
872575,Ali Nemati,Iran,6711,1996-02-08,center back,139914,Foolad Khuzestan,182,right,154122
872590,Payam Niazmand,Iran,6711,1995-04-06,keeper,101610,Persepolis,193,right,295764
892709,Dennis Eckert,Iran,6711,1997-01-09,attacking midfielder,9985,Standard Liege,182,right,1652456
1026065,Matt Freese,USA,6713,1998-09-02,keeper,546238,New York City FC,191,right,1194912
1036401,Ricardo Pepi,USA,6713,2003-01-09,striker,8640,PSV Eindhoven,185,right,26200000
1071179,Giovanni Reyna,USA,6713,2002-11-13,attacking midfielder,9788,Borussia Mönchengladbach,183,right,6761473
1126058,Malik Tillman,USA,6713,2002-05-28,attacking midfielder,8178,Bayer Leverkusen,187,right,31022777
1136096,Sebastian Berhalter,USA,6713,2001-05-10,defensive midfielder,307691,Vancouver Whitecaps,175,right,3359720
1245998,Chris Brady,USA,6713,2004-03-03,keeper,6397,Chicago Fire FC,190,right,2222301
1338696,Alex Freeman,USA,6713,2004-08-09,right back,10205,Villarreal,188,right,3069180
1348329,Max Arfsten,USA,6713,2001-04-19,left wing-back,6001,Columbus Crew,185,left,2275491
198444,Tim Ream,USA,6713,1987-10-05,center back,1323940,Charlotte FC,186,left,86400
621882,Álex Zendejas,USA,6713,1998-02-07,right winger,6576,CF America,167,left,8248247
621946,Cristian Roldan,USA,6713,1995-06-03,defensive midfielder,130394,Seattle Sounders FC,173,right,1585002
662428,Antonee Robinson,USA,6713,1997-08-08,left back,9879,Fulham,183,left,28951101
688271,Auston Trusty,USA,6713,1998-08-12,center back,9925,Celtic,188,left,4850977
688295,Christian Pulisic,USA,6713,1998-09-18,striker,8564,Milan,178,right,40102247
729769,Tyler Adams,USA,6713,1999-02-14,defensive midfielder,8678,AFC Bournemouth,175,right,24269133
729988,Matt Turner,USA,6713,1994-06-24,keeper,9748,Lyon,190,right,1227737
825623,Miles Robinson,USA,6713,1997-03-14,center back,722265,FC Cincinnati,188,right,1627663
848266,Weston McKennie,USA,6713,1998-08-28,right wing-back,9885,Juventus,185,right,20998073
848268,Haji Wright,USA,6713,1998-03-27,striker,8669,Coventry City,193,right,11821894
889536,Timothy Weah,USA,6713,2000-02-22,right wing-back,8592,Marseille,183,right,20384000
892816,Sergiño Dest,USA,6713,2000-11-03,right back,8640,PSV Eindhoven,170,right,23450403
924485,Mark McKenzie,USA,6713,1999-02-25,center back,9941,Toulouse,184,right,5487971
950829,Chris Richards,USA,6713,2000-03-28,center back,9826,Crystal Palace,188,right,21640235
952322,Brenden Aaronson,USA,6713,2000-10-22,right winger,8463,Leeds United,178,right,18703691
959696,Joseph Scally,USA,6713,2002-12-31,right wing-back,9788,Borussia Mönchengladbach,178,right,9669762
982677,Folarin Balogun,USA,6713,2001-07-03,striker,9829,Monaco,179,right,25550741
1130691,Kamaldeen Sulemana,Ghana,6714,2002-02-15,attacking midfielder,8524,Atalanta,175,right,18194011
1177779,Alidu Seidu,Ghana,6714,2000-06-04,center back,9851,Rennes,173,right,6473864
1201760,Marvin Senaya,Ghana,6714,2001-01-28,right back,8583,Auxerre,179,right,2214604
1211610,Augustine Boakye,Ghana,6714,2000-11-03,right winger,9853,Saint-Etienne,173,left,4515715
1220633,Prince Adu,Ghana,6714,2003-09-23,striker,6033,Viktoria Plzen,179,right,2912551
1265626,Abdul Fatawu,Ghana,6714,2004-03-08,right winger,8197,Leicester City,177,left,21775131
1338390,Ernest Nuamah,Ghana,6714,2003-11-01,forward,9748,Lyon,178,left,13769819
1429607,Kojo Peprah Oppong,Ghana,6714,2004-06-04,center back,9831,Nice,188,right,10467733
1432344,Jonas Adjetey,Ghana,6714,2003-12-13,center back,8721,Wolfsburg,188,right,7922994
1452385,Christopher Bonsu Baah,Ghana,6714,2004-12-14,left midfielder,101919,Al Qadsiah,172,left,12120359
154280,Jordan Ayew,Ghana,6714,1991-09-11,striker,8197,Leicester City,182,right,1232388
1615927,Caleb Yirenkyi,Ghana,6714,2006-01-15,central midfielder,10202,Nordsjælland,182,right,6648250
1806615,Benjamin Asare,Ghana,6714,1992-07-13,keeper,,,188,right,
324910,Abdul Rahman Baba,Ghana,6714,1994-07-02,left back,8619,PAOK Thessaloniki,180,left,1070630
434325,Thomas Partey,Ghana,6714,1993-06-13,central midfielder,10205,Villarreal,185,right,2116297
562801,Derrick Luckassen,Ghana,6714,1995-07-03,center back,2137,Pafos FC,186,right,547980
604105,Iñaki Williams,Ghana,6714,1994-06-15,right winger,8315,Athletic Club,186,right,15553356
615411,Lawrence Ati-Zigi,Ghana,6714,1996-11-29,keeper,10190,St. Gallen,188,right,888373
771630,Gideon Mensah,Ghana,6714,1998-07-18,left back,8722,1. FC Köln,178,left,2247783
776184,Brandon Thomas-Asante,Ghana,6714,1998-12-29,left winger,8669,Coventry City,180,right,6469067
776591,Abdul Mumin,Ghana,6714,1998-06-06,defender,,,188,right,2110965
873227,Jerome Opoku,Ghana,6714,1998-10-14,center back,1933,Başakşehir,195,left,3133136
883823,Elisha Owusu,Ghana,6714,1997-11-07,central midfielder,8583,Auxerre,182,right,2252937
933576,Antoine Semenyo,Ghana,6714,2000-01-07,right winger,8456,Manchester City,185,right,63965105
948745,Kwasi Sibo,Ghana,6714,1998-06-24,defensive midfielder,8670,Real Oviedo,183,right,1119128
963812,Joseph Anang,Ghana,6714,2000-06-08,keeper,1854,St. Patrick's Athletic,183,right,79064
1023887,Tsuyoshi Watanabe,Japan,6715,1997-02-05,center back,10235,Feyenoord,186,right,9490272
1033111,Kaishu Sano,Japan,6715,2000-12-30,central midfielder,9905,Mainz 05,176,right,26323596
1053679,Zion Suzuki,Japan,6715,2002-08-21,keeper,10167,Parma,189,right,21668407
1134467,Yuito Suzuki,Japan,6715,2001-10-25,attacking midfielder,8358,Freiburg,175,right,15078138
1232143,Tomoki Hayakawa,Japan,6715,1999-03-03,keeper,4397,Kashima Antlers,186,right,1136329
1337765,Junnosuke Suzuki,Japan,6715,2003-07-12,right back,8391,FC København,180,right,1771547
1436730,Keisuke Goto,Japan,6715,2005-06-03,striker,8358,Freiburg,191,right,3973063
1611223,Kento Shiogai,Japan,6715,2005-03-26,striker,8721,Wolfsburg,180,right,7554337
523731,Shogo Taniguchi,Japan,6715,1991-07-15,center back,9997,St.Truiden,182,right,517741
604044,Junya Ito,Japan,6715,1993-03-09,left winger,9987,Genk,176,right,1849143
620917,Ko Itakura,Japan,6715,1997-01-27,center back,8593,Ajax,185,right,9487856
621515,Daichi Kamada,Japan,6715,1996-08-05,defensive midfielder,9826,Crystal Palace,184,right,10708722
629805,Ritsu Doan,Japan,6715,1998-06-16,right winger,9810,Eintracht Frankfurt,172,left,19495937
664444,Takehiro Tomiyasu,Japan,6715,1998-11-05,center back,,,187,right,4456133
727837,Koki Ogawa,Japan,6715,1997-08-08,striker,8464,NEC Nijmegen,186,right,1559788
728765,Daizen Maeda,Japan,6715,1997-10-20,striker,9925,Celtic,173,right,11480177
848289,Takefusa Kubo,Japan,6715,2001-06-04,right winger,8560,Real Sociedad,174,left,29465972
851626,Hiroki Ito,Japan,6715,1999-05-12,center back,9823,Bayern München,186,left,17447233
857120,Ayumu Seko,Japan,6715,2000-06-07,center back,9746,Le Havre,183,right,3046965
887704,Keito Nakamura,Japan,6715,2000-07-28,left winger,9837,Reims,180,right,8402643
915111,Shuto Machino,Japan,6715,1999-09-30,striker,9788,Borussia Mönchengladbach,184,right,5937194
922808,Keisuke Osako,Japan,6715,1999-07-28,keeper,6224,Sanfrecce Hiroshima,186,right,1606500
924610,Yukinari Sugawara,Japan,6715,2000-06-28,right back,8466,Southampton,179,right,6275956
935728,Ao Tanaka,Japan,6715,1998-09-10,defensive midfielder,8463,Leeds United,180,right,10882628
942393,Ayase Ueda,Japan,6715,1998-08-28,striker,10235,Feyenoord,182,right,17343060
98254,Yuto Nagatomo,Japan,6715,1986-09-12,right back,4399,FC Tokyo,170,both,163495
1101030,Kai Trewin,Australia,6716,2001-05-18,defensive midfielder,546238,New York City FC,179,right,816248
1132069,Mohamed Touré,Australia,6716,2004-03-26,striker,9850,Norwich City,186,right,2472825
1220549,Tete Yengi,Australia,6716,2000-11-28,striker,194011,Machida Zelvia,197,right,475079
1250885,Nishan Velupillay,Australia,6716,2001-05-07,right winger,6230,Melbourne Victory,181,right,328716
1308909,Cristian Volpato,Australia,6716,2003-11-15,right winger,7943,Sassuolo,187,left,11461964
1316930,Jordan Bos,Australia,6716,2002-10-29,left back,10235,Feyenoord,180,left,7626341
1318686,Alessandro Circati,Australia,6716,2003-10-10,center back,10167,Parma,190,right,12507684
1327214,Nestory Irankunda,Australia,6716,2006-02-09,striker,9817,Watford,175,right,9946834
1335765,Patrick Beach,Australia,6716,2003-08-06,keeper,10242,Troyes,190,left,1030395
1527363,Paul Okon-Engstler,Australia,6716,2005-01-24,defensive midfielder,10164,Sydney FC,186,left,945649
1686118,Lucas Herrington,Australia,6716,2007-09-05,center back,8314,Colorado Rapids,192,right,1914603
185014,Mathew Leckie,Australia,6716,1991-02-04,central midfielder,203576,Melbourne City FC,181,right,127332
185644,Mathew Ryan,Australia,6716,1992-04-08,keeper,,,184,right,1514941
192735,Aziz Behich,Australia,6716,1990-12-16,left back,203576,Melbourne City FC,170,left,229917
302176,Paul Izzo,Australia,6716,1995-01-06,keeper,8410,Randers FC,185,right,440150
369742,Jackson Irvine,Australia,6716,1993-03-07,defensive midfielder,8152,St. Pauli,180,right,1063568
416124,Milos Degenek,Australia,6716,1994-04-28,center back,8621,APOEL Nicosia,187,right,192918
418799,Jason Geria,Australia,6716,1993-05-10,center back,4425,Albirex Niigata,184,right,292346
421328,Awer Mabil,Australia,6716,1995-09-15,right winger,10279,Castellon,179,right,273015
564842,Cameron Burgess,Australia,6716,1995-10-21,center back,10003,Swansea City,194,left,1124112
671518,Harry Souttar,Australia,6716,1998-10-22,center back,8197,Leicester City,198,right,3030545
675762,Ajdin Hrustic,Australia,6716,1996-07-05,central midfielder,9791,Heracles,183,left,338276
785377,Aiden O'Neill,Australia,6716,1998-07-04,defensive midfielder,546238,New York City FC,178,right,1576682
885870,Connor Metcalfe,Australia,6716,1999-11-05,attacking midfielder,8152,St. Pauli,178,left,1250291
889093,Jacob Italiano,Australia,6716,2001-07-30,attacking midfielder,10012,Grazer AK,177,both,266203
970544,Cameron Devlin,Australia,6716,1998-06-07,central midfielder,8548,Rangers,170,right,1116772
1022649,Dan Ndoye,Switzerland,6717,2000-10-25,right winger,10203,Nottingham Forest,184,right,38981884
1067168,Zeki Amdouni,Switzerland,6717,2000-12-04,forward,8191,Burnley,185,both,10961515
1107298,Marvin Keller,Switzerland,6717,2002-07-03,keeper,10192,Young Boys,190,right,8364977
115591,Ricardo Rodríguez,Switzerland,6717,1992-08-25,left back,8603,Real Betis,180,left,1587551
1161211,Fabian Rieder,Switzerland,6717,2002-02-16,attacking midfielder,8406,Augsburg,179,left,9012468
1163219,Ardon Jashari,Switzerland,6717,2002-07-30,central midfielder,8564,Milan,181,left,30516497
1257648,Aurèle Amenda,Switzerland,6717,2003-07-31,center back,8669,Coventry City,194,right,9212534
1270002,Luca Jaquez,Switzerland,6717,2003-06-02,center back,10269,VfB Stuttgart,187,right,11652116
1520063,Johan Manzambi,Switzerland,6717,2005-10-14,defensive midfielder,10252,Aston Villa,182,right,31466201
201704,Remo Freuler,Switzerland,6717,1992-04-15,defensive midfielder,9857,Bologna,180,right,2661166
207236,Granit Xhaka,Switzerland,6717,1992-09-27,defensive midfielder,8472,Sunderland,185,left,15412041
274787,Yvon Mvogo,Switzerland,6717,1994-06-06,keeper,8689,Lorient,186,right,1937070
275034,Silvan Widmer,Switzerland,6717,1993-03-05,right midfielder,9905,Mainz 05,182,right,754793
517346,Nico Elvedi,Switzerland,6717,1996-09-30,center back,9788,Borussia Mönchengladbach,187,right,6229277
521318,Manuel Akanji,Switzerland,6717,1995-07-19,center back,8636,Inter,188,right,16301574
527103,Breel Embolo,Switzerland,6717,1997-02-14,striker,9851,Rennes,187,right,11466711
598355,Denis Zakaria,Switzerland,6717,1996-11-20,center back,9829,Monaco,189,right,23737986
618774,Christian Fassnacht,Switzerland,6717,1993-11-11,right winger,10192,Young Boys,185,right,1239429
705484,Eray Cömert,Switzerland,6717,1998-02-04,center back,,,183,right,1520685
707970,Djibril Sow,Switzerland,6717,1997-02-06,central midfielder,8302,Sevilla,184,right,6141708
726956,Cedric Itten,Switzerland,6717,1996-12-27,striker,8697,Werder Bremen,189,right,1184447
759817,Miro Muheim,Switzerland,6717,1998-03-24,left midfielder,9790,Hamburger SV,182,left,3653229
764018,Gregor Kobel,Switzerland,6717,1997-12-06,keeper,9789,Borussia Dortmund,193,right,36955304
792756,Michel Aebischer,Switzerland,6717,1997-01-06,central midfielder,6479,Pisa,185,right,3898698
860752,Rubén Vargas,Switzerland,6717,1998-08-05,left winger,8302,Sevilla,174,right,11386934
915797,Noah Okafor,Switzerland,6717,2000-05-24,left winger,8463,Leeds United,185,right,21260660
1015128,Elias Achouri,Tunisia,6719,1999-02-10,left midfielder,8391,FC København,177,right,1891963
1055316,Anis Ben Slimane,Tunisia,6719,2001-03-16,attacking midfielder,9850,Norwich City,188,both,1864908
1113785,Hannibal Mejbri,Tunisia,6719,2003-01-21,attacking midfielder,8191,Burnley,177,right,17758848
1131896,Hadj Mahmoud,Tunisia,6719,2000-04-24,central midfielder,8153,Espérance,179,right,1480067
1131928,Amine Ben Hamida,Tunisia,6719,1995-12-15,left back,8153,Espérance,181,left,339852
1160097,Omar Rekik,Tunisia,6719,2001-12-20,center back,8340,Maribor,186,right,312786
1244924,Ismaël Gharbi,Tunisia,6719,2004-04-10,attacking midfielder,10264,Braga,173,right,7029177
1285773,Elias Saad,Tunisia,6719,1999-12-27,left winger,915807,Nashville SC,185,right,1505143
1311408,Hazem Mastouri,Tunisia,6719,1997-06-18,striker,1068353,Dynamo Makhachkala,191,right,538042
1413151,Moutaz Neffati,Tunisia,6719,2004-09-04,right back,8449,IFK Norrköping,182,right,635520
1685596,Rayan Elloumi,Tunisia,6719,2007-09-17,striker,307691,Vancouver Whitecaps,180,right,1241227
1797902,Adem Arous,Tunisia,6719,2004-07-17,center back,4685,Kasımpaşa,188,right,1889397
304348,Rani Khedira,Tunisia,6719,1994-01-27,defensive midfielder,8149,Union Berlin,188,right,1544379
543363,Sabri Ben Hessen,Tunisia,6719,1996-06-13,keeper,102106,CS Sfaxien,189,right,341867
566187,Ali Abdi,Tunisia,6719,1993-12-20,left back,9831,Nice,177,left,1387610
574642,Ellyes Skhiri,Tunisia,6719,1995-05-10,defensive midfielder,9810,Eintracht Frankfurt,185,right,3619283
712132,Mortadha Ben Ouanes,Tunisia,6719,1994-07-02,left winger,4685,Kasımpaşa,182,left,1009276
771686,Dylan Bronn,Tunisia,6719,1995-06-19,center back,9777,Servette,186,right,433946
789596,Yan Valery,Tunisia,6719,1999-02-22,right back,10192,Young Boys,180,right,819011
845336,Firas Chaouat,Tunisia,6719,1996-05-08,striker,102102,Club Africain,185,right,643356
846392,Montassar Talbi,Tunisia,6719,1998-05-26,center back,8689,Lorient,190,right,5456416
921919,Sebastian Tounekti,Tunisia,6719,2002-07-13,left winger,9925,Celtic,183,right,4791385
982855,Aymen Dahmen,Tunisia,6719,1997-01-28,keeper,102106,CS Sfaxien,188,right,565884
1031325,Martín Zubimendi,Spain,6720,1999-02-02,central midfielder,9825,Arsenal,180,right,69262856
1047676,Yéremi Pino,Spain,6720,2002-10-20,attacking midfielder,9826,Crystal Palace,172,right,44227398
1083323,Pedri,Spain,6720,2002-11-25,defensive midfielder,8634,Barcelona,174,right,104907986
1167220,Joan García,Spain,6720,2001-05-04,keeper,8634,Barcelona,193,right,28742248
1202110,Nico Williams,Spain,6720,2002-07-12,left winger,8315,Athletic Club,181,right,52078269
1279040,Gavi,Spain,6720,2004-08-05,defensive midfielder,8634,Barcelona,173,right,35708659
1323897,Marc Pubill,Spain,6720,2003-06-20,center back,9906,Atletico Madrid,190,right,24549110
1467236,Lamine Yamal,Spain,6720,2007-07-13,right winger,8634,Barcelona,180,left,190852195
1532137,Pau Cubarsí,Spain,6720,2007-01-22,center back,8634,Barcelona,184,right,120641838
1553105,Víctor Muñoz,Spain,6720,2003-07-13,left winger,8650,Liverpool,173,right,
288406,Alejandro Grimaldo,Spain,6720,1995-09-20,left wing-back,9906,Atletico Madrid,171,left,23578989
411617,Aymeric Laporte,Spain,6720,1994-05-27,center back,8315,Athletic Club,191,left,5988108
562727,David Raya,Spain,6720,1995-09-15,keeper,9825,Arsenal,183,right,27458190
574645,Mikel Merino,Spain,6720,1996-06-22,central midfielder,9825,Arsenal,187,left,30085413
602563,Marcos Llorente,Spain,6720,1995-01-30,right back,9906,Atletico Madrid,180,right,16617444
605654,Fabián Ruiz,Spain,6720,1996-04-03,central midfielder,9847,Paris Saint-Germain,189,left,29969569
609505,Borja Iglesias,Spain,6720,1993-01-17,striker,9910,Celta Vigo,187,right,2093775
614834,Dani Olmo,Spain,6720,1998-05-07,attacking midfielder,8634,Barcelona,180,right,50114723
660625,Unai Simón,Spain,6720,1997-06-11,keeper,8315,Athletic Club,190,right,22984799
675088,Rodri,Spain,6720,1996-06-22,defensive midfielder,8456,Manchester City,190,right,65807631
678234,Mikel Oyarzabal,Spain,6720,1997-04-21,striker,8560,Real Sociedad,180,left,30985239
873289,Marc Cucurella,Spain,6720,1998-07-22,left back,8633,Real Madrid,177,left,41324940
881771,Ferran Torres,Spain,6720,2000-02-29,striker,8634,Barcelona,184,right,42240372
